date,macd,macdsignal,macdhist,mom,sma20,sma50,sma100,sma200,rsi,stddev,close,symbol,volatility,rsi_value
2014-08-27,1.0,1.0,0.0,-0.0799999999999983,43.66,42.82,41.19,38.96,62.7,0.003493944532788213,44.59,MSFT,5.546464997046824,3
2014-08-28,1.0,1.0,0.0,-0.3399999999999963,43.76,42.89,41.25,39.0,62.81,0.0016540069336340973,44.6,MSFT,2.6256546079034018,3
2014-08-29,1.0,1.0,0.0,0.28000000000000114,43.9,42.98,41.31,39.05,68.26,0.005776955555846959,45.15,MSFT,9.170632641506378,3
2014-09-02,1.0,1.0,0.0,-0.0799999999999983,44.0,43.05,41.36,39.09,62.19,0.006793757626506768,44.81,MSFT,10.784755888431208,3
2014-09-03,1.0,1.0,0.0,-0.04999999999999716,44.11,43.11,41.42,39.13,60.0,0.006735620759125123,44.68,MSFT,10.692466472573502,3
2014-09-04,1.0,1.0,0.0,0.38999999999999346,44.25,43.19,41.49,39.17,63.22,0.007024342064874234,44.98,MSFT,11.150797336504295,3
2014-09-05,1.0,1.0,0.0,1.019999999999996,44.4,43.27,41.56,39.22,68.97,0.008489653028744824,45.62,MSFT,13.476906378771055,3
2014-09-08,1.0,1.0,0.0,1.0300000000000011,44.57,43.37,41.63,39.27,72.95,0.008479340014134602,46.18,MSFT,13.460534975615442,2
2014-09-09,1.0,1.0,0.0,1.6599999999999966,44.76,43.46,41.7,39.32,74.76,0.00596998575119569,46.47,MSFT,9.477058576957754,2
2014-09-10,1.0,1.0,0.0,1.8699999999999974,44.94,43.57,41.77,39.37,75.25,0.0044901359460240925,46.55,MSFT,7.127869839630893,2
2014-09-11,1.0,1.0,0.0,1.730000000000004,45.1,43.68,41.85,39.42,76.25,0.004887208458304083,46.71,MSFT,7.75820291160239,2
2014-09-12,1.0,1.0,0.0,0.7899999999999991,45.23,43.78,41.92,39.47,70.52,0.006104910114432573,46.41,MSFT,9.691244363514876,2
2014-09-15,1.0,1.0,0.0,-0.22999999999999687,45.32,43.87,41.99,39.52,62.74,0.0061467139739162175,45.95,MSFT,9.757605933136725,3
2014-09-16,1.0,1.0,0.0,0.0,45.42,43.97,42.06,39.57,67.15,0.007514401986954015,46.47,MSFT,11.92874334530997,3
2014-09-17,1.0,1.0,0.0,-0.3200000000000003,45.48,44.07,42.13,39.62,63.42,0.007706433466514033,46.23,MSFT,12.233583868596924,3
2014-09-18,1.0,1.0,0.0,-0.3200000000000003,45.56,44.18,42.2,39.66,64.82,0.007709394008082295,46.39,MSFT,12.23828358263834,3
2014-09-19,1.0,1.0,0.0,0.8100000000000023,45.68,44.3,42.27,39.71,71.03,0.010229091272999105,47.22,MSFT,16.238178987922048,2
2014-09-22,1.0,1.0,0.0,0.8200000000000003,45.77,44.4,42.34,39.75,64.39,0.010129490436323293,46.77,MSFT,16.080067561391154,3
2014-09-23,1.0,1.0,0.0,-0.19999999999999574,45.84,44.5,42.41,39.8,57.92,0.010588891023350179,46.27,MSFT,16.80934338464929,3
2014-09-24,1.0,1.0,0.0,0.5500000000000043,45.94,44.59,42.49,39.85,62.1,0.01121735642910798,46.78,MSFT,17.80700128739475,3
2014-09-25,1.0,1.0,0.0,-0.6400000000000006,46.0,44.64,42.56,39.89,51.06,0.014805379413898392,45.75,MSFT,23.502811197078223,4
2014-09-26,1.0,1.0,0.0,-1.1000000000000014,46.08,44.68,42.64,39.93,54.21,0.012408117804012577,46.12,MSFT,19.6972763686861,4
2014-09-29,0.0,1.0,0.0,-0.6200000000000045,46.13,44.72,42.72,39.98,54.46,0.01227083786155673,46.15,MSFT,19.47935121604484,4
2014-09-30,0.0,1.0,0.0,-0.20000000000000284,46.19,44.76,42.79,40.03,53.6,0.011592490771068489,46.07,MSFT,18.402508593635172,4
2014-10-01,0.0,1.0,0.0,-1.1700000000000017,46.24,44.78,42.86,40.08,48.83,0.010279475215868318,45.61,MSFT,16.31816101766374,4
2014-10-02,0.0,0.0,0.0,-0.28000000000000114,46.26,44.81,42.92,40.13,47.44,0.005841790893975946,45.47,MSFT,9.273555550021227,4
2014-10-03,0.0,0.0,0.0,-0.3200000000000003,46.27,44.84,42.98,40.18,50.97,0.005581250182253779,45.8,MSFT,8.859959992246454,4
